I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0940967,0.0459987,0.10042183,0.14630972,0.14859883,0.089926496,-0.03380133,0.03737046,-0.07705679,-0.049851287,0.026945196,0.030921776
-0.008609705,0.110640526,0.2392538,0.14561349,0.052111346,0.06972285,0.053685755,0.18976009,-0.027920958,0.015071082,0.058279835,0.033459846
-0.015066189,0.019111935,0.12896754,-0.004376078,0.24816193,0.038436566,0.089592405,0.075996116,-0.008847085,-0.037499152,0.052462935,0.05573502
0.17994684,0.11133657,-0.08447079,0.13647254,-0.018826807,0.1758612,-0.012169371,0.23220028,-0.07957685,-0.11527276,0.06194568,0.047974866
-0.015593477,0.059989713,0.10303742,-0.13064624,0.1165204,0.059402574,0.059659787,0.015882853,0.08755533,-0.09336043,-0.03537118,-0.017197145
-0.03330797,0.0797652,0.17647564,0.04387782,0.09228319,0.08077036,0.0075407634,0.12758054,0.05956983,-0.057454184,-0.019956348,-0.030612823
0.15215449,0.08057453,-0.032763902,-0.1575148,0.07396491,-0.020289816,0.1309534,0.061327916,-0.11051547,-0.07014356,-0.025300577,-0.096256934
0.1539983,0.05609642,-0.018397717,-0.13683619,0.046111643,0.05149241,0.20350368,-0.04541519,-0.049240317,-0.17905769,0.0017507388,-0.10760171
0.054532126,0.016503984,0.00533452,-0.06508537,0.08663319,-0.0007079212,0.14552915,0.13839647,0.07584192,-0.16175821,-0.053866427,0.057122104
-0.021902794,0.099535964,0.1513614,0.020328555,-0.036400903,0.046996944,0.048110742,0.08045444,-0.026506668,-0.119750395,0.0015585617,0.028692067
0.083105564,0.09104701,0.05360798,-0.051979437,0.051700108,0.0009611713,0.03622302,0.00907289,-0.06551107,-0.10226076,0.019318273,-0.021428311
0.10992307,0.065134406,0.014140278,0.035794757,0.029486883,0.13129929,0.0694274,0.06874972,-0.070593625,-0.13906121,0.074570976,-0.056796588
-0.006430431,0.08744615,0.044944044,-0.038422592,-0.014456124,0.03177632,0.111801386,0.08357855,-0.03729432,-0.14278802,0.0009927646,-0.00068775896
0.121487334,0.124022014,0.16425899,-0.005624357,0.014151875,-0.07606512,0.011428726,-0.026454689,0.052073784,-0.13170101,-0.0050902856,-0.059807025
0.05580112,0.1367667,-0.032897353,-0.056360092,0.032194752,0.040395536,0.02972861,0.08271274,-0.16576399,-0.06581354,-0.045273144,-0.024768965
0.012946085,0.10260775,0.013459803,0.0034328082,-0.0344664,0.089879505,0.1193806,0.14159645,-0.008532084,-0.094634436,-0.015633117,0.013179654
0.049876057,0.13818954,0.05601268,-0.029673792,-0.031668924,0.10008655,0.026010409,0.048640266,-0.060474493,-0.10419412,-0.008358661,-0.03738995
0.04953492,0.089100294,0.15588616,0.05846224,-0.05048514,0.09119009,0.057832435,0.088737294,-0.017682927,-0.10846645,0.06262093,0.0035069145
0.046070725,0.08374761,0.08408769,-0.072247125,-0.020834517,0.03141388,0.04793248,0.052804362,-0.08116666,-0.12961516,0.04423743,0.026051305
0.077957824,0.09584894,0.034129612,-0.012950509,-0.06773285,0.02678043,0.058810033,0.09790083,-0.039128736,-0.098398715,0.016289113,0.018391075
0.057868645,0.07815907,0.10080977,-0.03740269,-0.075379655,0.09646696,0.08194842,0.064557455,-0.077810675,-0.098133855,0.019475183,-0.017199114
0.041564018,0.081918895,0.09672045,-0.030882776,0.0063737645,0.028495306,0.09154065,0.05396405,-0.020634307,-0.10626582,0.047299016,0.0487589
-0.0064077056,0.10164818,0.057442732,-0.036760457,-0.040342607,-0.0060976446,0.06393242,0.06827046,-0.03652451,-0.11859353,0.029719278,0.013783591
-0.0021152305,0.047882956,0.028342657,-0.003714011,-0.039372038,0.048773285,0.049257413,0.02988302,-0.028475622,-0.12765582,0.054991987,-0.026022082
0.016095402,0.10523213,-0.0149093745,-0.021912454,-0.017096734,-0.0045803785,0.022434369,-0.012425103,-0.0616422,-0.0926044,0.018775325,-0.04749274
0.044277497,0.10179253,0.071221225,0.029778833,-0.011205353,0.042496048,0.07131294,0.021503191,-0.0024726726,-0.11149887,0.04464535,-0.055602077
0.041558124,0.09819355,0.022168506,-0.02121186,-0.033903234,0.08647644,0.040165093,0.018248754,-0.08193537,-0.09120456,0.008332658,-0.059890214
0.043893296,0.08663093,0.047505986,-0.046186455,-0.024077205,0.071872644,0.050175197,0.068522885,-0.055108555,-0.107017346,0.024683306,0.007009996
0.013600133,0.1341938,0.08891477,-0.043277785,-0.072719626,0.031339116,0.068931706,0.121290065,-0.0542041,-0.11914051,0.00022246549,0.0050858236
0.05745207,0.10718748,0.06597476,-0.018629655,-0.08655305,0.03342231,0.084600374,0.07671016,-0.033589657,-0.08663052,0.031467203,0.008890347
0.02658268,0.07076735,0.058595095,-0.073222466,-0.04816573,0.07565083,0.03767333,0.036851402,-0.05866919,-0.11171283,0.04878766,-0.0016232076
0.0030968229,0.09148988,0.058839213,-0.01186903,-0.036766607,0.04873231,0.053527698,0.06256594,-0.033066574,-0.10845484,0.040962916,0.016178356
0.028681684,0.08682359,0.05685207,-0.033144068,-0.087571815,0.038305193,0.11572415,0.037581448,-0.05542177,-0.09105637,0.04111902,-0.046940308
0.057913475,0.07381908,0.07781202,-0.0040689865,-0.022659311,0.073490955,0.05921173,0.006402148,-0.04694374,-0.12650238,0.068816364,-0.029575704
0.0142203355,0.10570795,0.0282227,-0.023501089,-0.074682474,0.009973359,0.08515182,0.061793115,-0.08489304,-0.10911565,0.0009259006,-0.017799819
0.06739257,0.07329326,0.08045954,-0.010718469,-0.04553052,0.07754586,0.07413252,0.057631783,-0.014387523,-0.09200329,0.03776957,-0.021035153
0.041821267,0.12127002,0.03209737,-0.038599335,-0.026541283,0.05158323,-0.002254624,0.082818076,-0.12132696,-0.10966446,0.006961886,0.001161457
0.0678024,0.16115697,0.08213621,-0.022007579,-0.0803592,-0.00091721263,0.104647055,0.056696504,-0.015928539,-0.08068083,0.03657907,-0.005844126
0.010016947,0.11027743,0.0774505,-0.028158024,-0.03896659,0.1335059,0.033194914,0.035693847,-0.07165616,-0.10217816,0.033086635,-0.014841764
0.01342805,0.10920835,0.026466772,-0.011870613,-0.06621317,0.07945409,0.046709932,0.08148088,-0.053648025,-0.12568116,0.02608389,0.011596952
0.05161394,0.047394287,0.03260654,-0.08193433,-0.024955416,0.038580954,0.06921963,0.028569859,-0.063470796,-0.11017607,0.03758804,-0.05715348
0.06836857,0.089370854,0.10492736,0.009415399,-0.058405194,0.09280644,0.038531,0.055497408,-0.03600805,-0.09248793,0.027344612,-0.016927324
0.03998794,0.09211451,0.102185205,-0.05018322,0.015947051,0.058771197,0.092621565,0.117736645,-0.09097233,-0.04653329,0.012976582,0.031193264
0.09901354,0.072081305,0.013461909,-0.015526322,-0.062441837,0.071482144,0.12980522,0.10194967,-0.09245822,-0.13196695,0.004888703,-0.020483572
0.067088634,0.06805689,0.068755105,-0.07786147,-0.050961506,0.10866084,0.104391076,0.057249624,-0.040854767,-0.09551234,0.019589724,-0.0038672576
-0.007484961,0.07042258,0.12635472,-0.05672107,-0.043903876,0.04394664,0.08854821,0.11943069,-0.035444546,-0.099978454,0.015164461,0.058975715
0.03337301,0.08530996,0.060145132,-0.0801853,-0.06674444,0.06078372,0.075026825,0.04647949,-0.07315333,-0.09898724,0.038114566,-0.02129202
0.031217713,0.092594065,0.04954476,-0.052717872,-0.0699981,0.07688938,0.0610993,0.04231649,-0.06963711,-0.12255988,0.046457037,-0.0021122033
0.04945684,0.09565717,0.071090035,-0.076082356,-0.089067,0.07101866,0.088345945,0.041064985,-0.06495122,-0.104074255,0.051021323,-0.021436356
0.04552142,0.07672816,0.07818368,-0.058614407,-0.0976559,0.10257816,0.07784315,0.06983433,-0.08034267,-0.11010182,0.04659552,-0.01895426
0.015758993,0.085006714,0.052622195,-0.055474553,-0.017055225,0.07977022,0.09191558,0.06156316,-0.073556945,-0.09876046,0.030657955,-0.018126223
0.019001683,0.11750508,0.06920566,-0.022325318,-0.05871825,0.08953997,0.061184593,0.1181344,0.00066058646,-0.12359945,0.06327954,0.013812468
0.038167793,0.053153723,0.07291342,-0.1282388,-0.07915402,0.027916364,0.052906927,0.034284346,-0.0426979,-0.15429577,0.054071393,0.0069388724
0.11516537,0.09520554,0.12012811,-0.053108726,-0.11092437,0.052810024,0.035903536,-0.012458594,-0.032872755,-0.13165371,0.08441741,-0.05060437
0.026081664,0.13803172,0.08038789,-0.005729329,-0.04563166,0.1020971,0.038925823,0.081578426,-0.14011657,-0.08976645,0.006601702,0.023882918
0.053397737,0.12027763,0.04906542,-0.023299858,-0.12088993,0.06576943,0.15353756,0.13346687,-0.057530418,-0.04969113,0.01238879,-0.012057374
0.03976818,0.056063935,0.091340624,-0.07404386,-0.09025676,0.11208112,0.08262037,0.07321577,-0.092928894,-0.0849646,0.042284783,0.018022848
0.039490003,0.084447205,0.08862443,-0.048819173,-0.06311608,0.069528386,0.116908655,0.078634836,-0.065023504,-0.06082951,0.036654342,0.02396487
0.030025698,0.09403431,0.06988223,-0.058643777,-0.095305756,0.08639754,0.09168416,0.04910058,-0.083000526,-0.09787484,0.03893779,-0.015092511
0.049700778,0.091877304,0.061634474,-0.056975145,-0.091733895,0.10638105,0.110348806,0.05827015,-0.08432847,-0.09534571,0.041581273,-0.022582294
0.031315323,0.075921826,0.06317389,-0.02565992,-0.0840904,0.08758542,0.1018506,0.05858364,-0.0837589,-0.08858118,0.04325069,0.0047826734
0.031406756,0.07403641,0.074737206,-0.03928896,-0.076683655,0.11696696,0.101231195,0.0482898,-0.04062412,-0.12375081,0.04406628,-0.06657069
0.013979556,0.10419104,0.0449299,0.011265082,-0.038744345,0.05856301,0.06370321,0.057844266,-0.0819611,-0.11589883,0.021751193,-0.0019588005
0.022706648,0.108244084,0.05441991,-0.026697887,-0.064084426,0.024748312,0.10109511,0.1314486,0.00025547406,-0.109758265,0.04091653,-0.0025028079
0.045770265,0.07475004,0.06391705,-0.08905808,-0.11127604,0.0614361,0.06769281,0.036000278,-0.083212994,-0.13624348,0.041549332,-0.042381
0.12935828,0.05626458,0.15617059,0.014560059,-0.067263395,0.07187345,0.06837594,-0.013043042,-0.023400318,-0.11655627,0.06994603,-0.04369332
0.036283042,0.13404885,0.05202626,0.017196152,0.05262931,0.039671652,0.031271018,0.08087131,-0.11618145,-0.13404739,0.001858836,0.021897957
0.05146141,0.122946315,0.045002192,0.050815,-0.069257654,0.0126603935,0.05526771,0.17861308,0.01250108,-0.069225356,-0.023332676,0.072334446
0.050992426,0.039195534,0.047192566,-0.09975234,-0.008160061,0.05714868,0.05577159,0.061901473,-0.12089686,-0.083054245,0.02474988,-0.04772756
0.1175835,0.12306107,0.10941433,-0.04924802,-0.034014817,0.011990012,0.13731463,0.049850862,-0.013395071,-0.08773156,0.01396151,0.004961655
0.028144466,0.105347656,0.04600987,-0.06317604,-0.039650537,0.10027,0.119803615,0.06602652,-0.10030417,-0.07325999,0.03117917,0.021905156
0.09275585,0.10390451,-0.025563542,-0.01587442,-0.077342235,0.1234042,0.19484994,0.030909738,-0.14236912,-0.114236504,-0.0034680066,-0.083883725
0.03900966,0.043949954,0.019873163,-0.06798791,0.009378255,0.16102333,0.14826392,0.04742082,-0.02401447,-0.118762076,0.057469316,-0.06754455
-0.058613904,0.093032196,0.10268221,-0.039183542,-0.053345915,0.029432666,0.03298969,0.103982024,-0.03184912,-0.14131045,-0.017239193,0.0149849625
0.045908917,0.08590524,0.041459847,-0.087872155,-0.03477474,0.017413326,0.074513875,0.04946251,-0.08746934,-0.047901563,0.02495154,-0.030679295
0.028007,0.088448785,0.06728048,-0.009365045,0.0011528719,0.06282677,0.061316844,0.062092617,-0.014765427,-0.12745945,0.05839303,-0.011040423
0.06353908,0.07181106,0.053009085,-0.039509337,-0.052195895,0.06543034,0.04465539,0.011082028,-0.10293594,-0.09381237,0.0414574,-0.013107012
0.028688721,0.07391861,0.114567235,0.040288724,-0.00705955,0.1046438,0.032338902,0.047197454,-0.01946649,-0.10652713,0.065081224,-0.056550052
0.016617583,0.099906795,0.015130721,0.016024558,0.03738338,0.013031254,0.033495,0.023373026,-0.10815575,-0.09829996,0.01035691,-0.018490832
0.013451697,0.09443923,0.05291788,0.012079229,0.0047901985,-0.0168814,-0.0151589215,0.10665466,0.048869796,-0.14059743,0.026532577,-0.011285959
0.037410576,0.089475445,0.015286062,-0.03412322,-0.07465907,0.026797282,0.024540555,0.020151794,-0.10417166,-0.060732104,-0.010037674,-0.03564014
0.0766826,0.10493837,0.15202315,0.06390801,0.10123416,0.014294218,0.044467654,-0.03581638,0.06209321,-0.07864811,0.066349804,-0.04202552
0.11168306,0.119633116,0.012008307,-0.01181823,-0.048963238,0.0206156,0.013950095,0.038172122,-0.11954842,-0.15369926,-0.0068041505,-0.015213948
0.007709745,0.0985072,0.09321615,0.015666382,-0.054950114,0.06023126,0.066787936,0.09837,-0.030815264,-0.05120277,-0.025319573,0.022864671
0.0032154776,0.11183561,0.0037496483,-0.020221544,0.03360162,0.050509207,0.06197201,0.06530435,-0.08431429,-0.08521056,0.015854286,-0.027235886
0.092148855,0.16856897,0.05846841,0.020121649,-0.04824451,-0.01916821,0.04241342,0.043511957,0.006776326,-0.1068601,0.022133019,-0.019144196
0.00886329,0.07851514,0.04114362,-0.11718657,0.0017095276,0.1235936,0.060248483,0.065390795,-0.053488597,-0.09783803,0.014632655,-0.028398216
0.041464344,0.086222604,0.021762185,0.006035917,-0.036266427,0.17036909,0.039868247,0.11063167,-0.054977834,-0.121372744,0.035837132,0.035325464
0.05279651,0.107246056,0.08757624,-0.101409405,-0.0684684,0.03978649,0.11469603,0.08574546,-0.019983366,-0.10846052,0.012032773,0.00022097473
0.008933997,0.10561846,0.1077222,-0.024012633,-0.06568758,0.08133204,0.11474526,0.13933387,-0.07094994,-0.07739885,0.027341707,-0.021362368
-0.033931278,0.096587725,0.03433231,-0.04894902,0.02233412,0.024089037,0.14629054,0.08882095,-0.008415488,-0.14001513,0.012556549,-0.029765463
0.05794538,0.11823628,0.009768299,0.04019017,-0.076221175,0.13138151,0.04123265,0.16272281,-0.005938091,-0.12679745,0.020872619,-0.012310421
0.112514086,0.06739957,0.013944927,-0.07688911,0.027597912,-0.01357659,0.06497091,0.03653186,-0.020694865,-0.1508734,0.016597794,-0.0010872493
0.0015420362,0.11085043,0.1633066,0.00070986344,-0.05826408,0.043394335,0.14163521,0.032972433,0.05293957,-0.13053414,0.039906796,-0.056047976
0.00741366,0.08581711,0.019492302,-0.11055485,-0.01929833,0.09630596,0.09070145,0.02044701,-0.054862548,-0.110503994,0.01546313,-0.060479995
0.049634043,0.061210252,0.012120964,-0.013732891,-0.044112403,0.12968187,0.033781044,0.0896489,-0.054049484,-0.100912325,0.047398612,-0.027717587
-0.018794369,0.15363503,0.11253807,0.026984109,-0.036628537,0.010075908,0.09468335,0.13557543,-0.052826934,-0.15421261,0.0044724853,-0.008662288
0.12720004,0.13239363,0.190341,0.09342983,-0.07797578,0.0032870108,0.07854894,0.051747277,0.06091171,-0.076196596,0.045715757,-0.0007480314
0.09159733,0.04493004,0.026226038,-0.10324973,0.078394905,0.07614406,0.028448211,0.08140954,-0.16937846,-0.09086699,0.020068282,0.031629737
0.061562687,0.13626532,0.053875092,-0.0040995684,-0.01402703,0.088973984,0.10676944,0.103604786,-0.029664068,-0.13573349,0.021439113,-0.004799347
0.0024314402,0.09441719,0.07562267,-0.06307499,-0.10778246,0.00719244,0.15583704,0.054261215,-0.033372395,-0.120236285,-0.012997842,-0.0052761557
0.014807682,0.07101396,0.009117145,-0.030071268,-0.04374225,0.093361884,0.12532559,0.046395015,-0.025562178,-0.12228932,0.03806212,-0.063885935
0.039040904,0.09909904,0.022799486,0.003982288,-0.039823767,0.08126895,0.051742293,0.06002654,-0.071500614,-0.14962138,0.017281365,-0.005983936
-0.0076003363,0.10570537,0.107770085,-0.036035173,-0.0759491,0.02865185,0.12242309,0.10022308,-0.028323352,-0.073577315,0.028243918,0.0061574248
0.027037567,0.07681597,0.086166635,-0.030226538,-0.0576367,0.064854585,0.08905377,0.048396427,-0.048877593,-0.13764536,0.06766899,-0.006206346
0.059136096,0.09789409,0.07097978,-0.009080319,-0.057931274,0.059229534,0.04350541,0.02610732,-0.054638952,-0.13578843,0.08005672,0.0058063995
0.015404198,0.064242095,0.0631048,-0.11077222,-0.0044190804,0.03950775,0.05455573,0.030996736,-0.03764897,-0.13814224,0.066099636,0.0030084164
0.062466506,0.015742136,-0.013998005,0.028583352,0.002985795,0.08358786,0.037705187,0.053337306,-0.09905479,-0.09989921,0.06391198,-0.008020387
-0.054462794,0.122458145,-0.020812657,-0.044591688,0.11775743,0.047771197,0.06569078,0.01151204,0.040520214,-0.17262232,0.017131343,-0.08058069
0.13710257,0.13254139,0.06504137,0.0049315044,-0.04127088,-0.041081585,-0.016754786,0.02263514,-0.0041086785,-0.07522274,-0.050832033,-0.10969913
-0.0013749026,0.20313725,-0.007374556,-0.07251131,0.09169598,-0.0059493,-0.008936972,0.07621486,-0.057605788,-0.08175229,-0.07150303,-0.07596129
-0.0043940763,0.16927071,0.04949159,-0.016628418,-0.015476303,-0.029141711,0.08986654,0.15688908,0.09133641,-0.082428716,-0.04750382,0.009019434
0.11349294,0.108446606,0.03554678,0.032022715,-0.022021722,0.004963815,0.02463107,0.069033585,-0.0932149,-0.11400355,-0.000611324,0.03710262
0.10698,0.027202584,0.08170994,0.10731614,0.11524924,0.054067627,0.11826839,-0.029264577,0.0013038621,-0.13639562,0.09019822,-0.05857441
-0.03150868,0.05518719,0.020736974,0.07097659,0.15723965,-0.086458266,-0.0027988304,0.02298907,0.0067661116,-0.23181385,-0.009573459,-0.07555842
-0.05482533,0.09443844,-0.06740147,0.09815683,0.021605633,0.059339426,-0.0645156,0.155252,0.071541175,-0.02671414,-0.07066442,0.047768272
0.061050717,0.11195697,0.02625586,-0.037484236,0.21684349,-0.17583819,-0.0997883,-0.009272594,0.0047917403,-0.0681248,-0.03481767,-0.11012517
0.23643926,0.11055845,-0.027432282,0.07886831,0.067752495,0.07472068,0.14006339,0.1398817,-0.099694304,-0.04335756,-0.052841462,-0.032870132
0.051676884,-0.07149882,0.010467286,-0.20334752,0.52262026,0.37476277,0.07414,-0.07234745,0.07227119,-0.10257572,0.092057474,-0.121296145
0.060095996,0.08162657,-0.042371817,0.3603792,-0.13987519,0.495369,-0.2180416,0.2497407,-0.1408197,-0.20173192,0.052254796,-0.0016272421
0.043313146,0.12028565,0.114902936,-0.08083872,0.906192,-0.20313664,0.016502652,-0.263652,0.06837731,-0.063758,0.062401246,0.010575378
0.63564885,-0.07284932,0.08586854,0.7354004,0.29942453,0.21573184,0.20235896,0.4444606,-0.26111427,-0.010059674,0.052884325,0.11810538
-0.4403846,0.21596713,-0.108728915,-0.0034162083,1.5924304,0.21278153,0.27142742,-0.0074845385,0.1971902,-0.085781634,0.002893799,0.05003862
-0.4054647,0.11998879,-0.2817537,0.26054755,0.3863642,-0.038208976,0.15823501,0.79334587,0.30818558,-0.10969725,0.009434998,0.02519775
0.19021729,0.09035351,0.19133413,-0.08556579,0.9049113,-0.3380489,-0.06743398,0.4184757,0.00804619,-0.15029964,0.061513904,0.08823071
0.36621118,0.19812135,0.17629579,0.41225544,0.19567025,-0.37988874,0.5462208,0.21213311,0.43053147,0.007189555,-0.012513959,0.00042144742
-0.15889934,0.023136554,0.21105063,0.032364942,0.9162346,0.19111787,-0.20793785,-0.23472077,-0.044732843,-0.10962222,-0.031956088,-0.04436891
-0.02406131,0.4430104,-0.4673698,0.1417405,0.17847437,0.42998376,-0.004726388,0.586653,-0.086032294,0.087796204,0.006279405,0.05451426
-0.06170844,0.026012728,0.35435507,-0.029996729,0.51296157,-0.13776499,0.18752788,-0.14733799,0.30597323,-0.17405781,0.06496485,0.068917595
0.22256865,-0.0051340186,-0.030025681,0.09201407,0.11070206,0.06765165,0.2008102,0.23504084,-0.042527612,-0.089279264,0.043826476,-0.080167554
0.11467089,0.08718189,-0.018322874,-0.26789942,0.45287508,0.081710935,0.109354205,-0.053420927,-0.0618009,-0.15820794,0.020935545,0.08943311
-0.027198948,0.063432746,0.12795202,0.117261976,-0.09912588,0.10758065,0.111838125,0.24748155,-0.01918415,-0.08598543,0.026817014,0.034855627
-0.055833455,0.1555612,0.06019118,-0.06189498,0.31823754,-0.05899977,0.025467811,-0.0035412656,-0.09479426,-0.032073867,-0.0029095372,0.004341545
0.27598333,0.117274664,-0.0057808314,0.118654855,0.044767987,-0.13806055,0.10383218,0.2320841,0.007976295,-0.0012701626,-0.08029337,0.052745316
0.055865623,0.11154277,0.07594846,-0.04285757,0.13062438,0.2726578,-0.050514325,0.020969328,-0.08810333,-0.07876512,-0.051189322,0.023744432
-0.055856038,0.18617572,-0.014697386,0.098911524,-0.04368569,0.13576448,0.13135144,0.25245312,0.012184803,0.065632954,-0.068940975,-0.049028784
0.06961556,0.03408791,0.13582227,-0.04147958,0.12821308,-0.02350143,0.11293983,-0.034594543,-0.04221387,-0.053659726,0.05068566,0.016791742
0.16188502,0.017618984,0.01554925,0.17350632,0.14202322,0.024367891,0.25448978,0.2261441,-0.051636856,-0.018558748,0.0015713524,0.061337594
0.0122505985,0.1324947,0.007983174,0.08353012,0.30599514,0.08554211,0.021475269,0.020727608,0.014232956,-0.18159692,-0.030458001,-0.021535488
-0.08448736,0.113931976,0.06799653,-0.012495551,-0.024501959,0.073267914,0.04088444,0.27945858,-0.034668043,-0.041206867,0.020728728,0.11109175
-0.0026001204,0.09267357,0.15801999,0.00556294,0.02470563,-0.036160912,0.14944245,0.17813544,-0.03872249,-0.049474288,0.055030223,0.01888651
0.17223571,0.1346412,0.1376739,0.03773983,-0.06162617,0.04686873,0.22945732,0.0040270644,0.020999724,-0.049545567,0.10959757,-0.032525808
0.022957329,0.055781387,0.09261461,-0.06222865,0.10635134,0.038953982,-0.009125387,0.022344587,-0.084713094,-0.16203092,0.048492916,0.036540497
0.042748027,0.11566948,-0.108853154,-0.03117766,-0.026182523,0.1852708,0.022021022,0.16107196,-0.14100705,-0.06467296,0.048756253,0.024444371
-0.04219096,0.16189769,0.12794037,0.063110046,0.00021469008,0.012856192,0.10494202,0.13225235,0.013707619,-0.12391415,0.0113271475,0.029692722
0.09048118,0.17533752,0.16861752,0.01820965,-0.10512681,0.021251403,0.1548383,0.048644766,0.005275144,-0.10257697,0.06106569,-0.037429705
0.0023937393,0.015645957,0.06258944,-0.14545791,-0.028764475,0.10241769,0.054541435,0.04778447,-0.04900072,-0.14185645,0.053856865,0.036009498
0.11004968,0.06853652,-0.061209317,0.052754644,-0.02026438,0.1770519,0.0075545036,0.054615512,-0.12009446,-0.097985946,0.060806222,-0.044801358
0.011954951,0.08845878,0.060775958,-0.031100757,-0.0068727974,0.048966225,0.1458526,0.058789965,-0.001504277,-0.10236546,-0.0022550619,-0.038334157
0.012198776,0.084114365,0.12414822,-0.045572493,-0.008596079,0.002446613,0.14646566,0.08045135,-0.036655087,-0.060414918,-0.032336477,-0.02453089
0.019827964,0.08299061,0.015003053,-0.07283373,-0.043850612,0.057803508,0.14892024,0.091358095,-0.079965755,-0.047866005,-0.010198367,-0.0313488
0.031522032,0.09018059,-0.008500899,-0.11383112,-0.038458243,0.09504737,0.15818046,-0.011791692,0.010027412,-0.113487594,0.0072192447,-0.12498635
0.09002863,0.106696926,0.040627073,-0.014687262,-0.011279309,0.06454658,0.00013898646,0.055535696,-0.042145073,-0.13774559,0.0116647165,-0.0054929187
0.04933742,0.06642209,0.12657852,0.06658626,-0.05735148,0.048647776,0.08270531,0.0896745,-0.0018255882,-0.13370658,0.024536995,-0.0042666923
0.05206423,0.05811627,0.04309944,0.012223707,0.08133685,0.03873507,0.0001688769,-0.03475897,-0.069105975,-0.11228965,0.051111113,-0.030120457
0.08093684,0.0990042,0.013802794,-0.024117952,0.004424969,0.047482397,-0.023083225,0.08550589,-0.04604909,-0.13268979,0.025210802,0.03205472
0.03612212,0.12091285,0.08876669,-0.06847576,-0.020908907,0.08235904,0.045353886,0.08261101,-0.110094704,-0.055752724,0.026671298,-0.00985519
0.046421986,0.11318875,0.12526314,-0.03193851,-0.042817496,0.07167566,0.08755085,0.07419946,-0.016903069,-0.0894603,-0.002315281,-0.02833144
0.021210393,0.09878748,0.015048398,-0.049736284,0.04648723,0.09296998,0.06884985,0.07417066,-0.11130029,-0.08523789,0.04313652,-0.0027540931
0.0849896,0.06545729,-0.008438082,0.048891764,-0.08336598,0.096803516,0.0736708,0.14310484,-0.044894494,-0.14313702,0.04788573,-0.009732482
-0.016817827,0.05409066,0.09956175,-0.0027636944,-0.014818778,0.047292374,0.09962758,0.06645709,-0.037323274,-0.032134097,0.0073520197,-0.024887221
0.031105638,0.07866337,0.19061437,0.13689914,0.009165354,0.07286251,0.14397857,0.083789065,0.02571709,0.007269385,0.054479938,-0.06908695
0.045665156,0.17495148,0.06885495,0.14244348,0.04916071,0.00021644274,-0.03424489,0.027296854,-0.080082,-0.15255278,-0.047722984,-0.0016392898
0.06585065,0.14030662,0.005092298,0.09241404,-0.07855579,0.06816995,0.07771018,0.18260865,0.038070876,0.030608354,-0.023782445,0.01067442
0.11674734,0.096770346,0.07642728,0.038830712,0.052449815,0.01874842,0.091089055,0.068759695,-0.14607549,-0.10824173,0.013216113,-0.059470166
0.25146854,0.05845917,0.17788689,0.040026028,0.0322614,0.032305017,0.16628388,-0.027928427,0.020002285,-0.1396058,0.011565312,-0.0015675105
0.018556464,-0.009300014,0.030039057,-0.17913195,0.1022568,0.08493875,0.0757636,0.043503683,-0.009368585,-0.10129314,-0.026461823,0.012694768
0.018273652,0.07973625,-0.102011524,0.010617118,-0.009361319,0.24368367,-0.05482277,0.12032099,-0.07374635,-0.093762785,0.015330725,0.041748982
-0.031617403,0.1308493,0.06965647,0.07728661,0.09971037,0.049025778,0.104737915,0.096547596,-0.023298942,-0.061109506,0.005204002,0.015155929
0.105597846,-0.005070001,0.17551872,0.19126849,0.042135544,0.103676856,0.21520141,0.11664284,-0.0067633,-0.05876203,0.059648592,-0.051186115
0.00330943,0.11038794,0.0813064,-0.053441834,0.18707451,0.04678592,0.055076726,0.10773182,-0.12428961,-0.079584986,0.029934539,-0.034055542
-0.07916235,0.13990235,0.01443536,-0.07897264,0.008252984,-0.047420118,0.09364616,0.20715591,-0.017769461,-0.05507929,-0.03986798,0.06934605
0.01880953,0.13172323,0.08908462,-0.09629649,0.049894955,0.011871166,-0.002568739,0.098925136,-0.0013074059,-0.11931214,0.049728215,0.041206837
0.05566474,0.119991355,0.06566563,0.0026474237,-0.0954072,0.06365156,0.05544137,0.07893484,-0.03394005,-0.1102869,0.10892087,0.01222388
0.00030324602,0.05309312,0.09254565,-0.08554453,-0.00073643896,0.06719189,0.034876674,-0.054892372,-0.018902633,-0.157978,0.094525866,-0.02339807
0.053742193,0.07852517,0.010869917,0.011300747,-0.059883013,0.111325406,0.03230947,0.07221432,-0.06375931,-0.0903659,0.067596056,-0.0036821316
-0.013380282,0.11935912,0.104483165,-0.0038784223,-0.083119236,0.041405246,0.13269758,0.09982233,-0.024717534,-0.11714424,0.015124966,-0.036170464
0.06724622,0.1306221,0.09758593,0.014421736,-0.05102928,0.040016487,0.10706237,0.06170368,-0.037445273,-0.08801396,0.0236032,-0.011421596
0.06755204,0.044126857,0.049609046,-0.101795316,-0.07750523,0.072043285,0.09565548,0.0806589,-0.10552246,-0.12107408,0.047284327,0.01490865
0.03130576,0.09182243,0.07512519,-0.06261753,-0.081679955,0.08104615,0.095586956,0.061705012,-0.064141616,-0.108045444,0.029853547,-0.0027136842
0.030947104,0.074781716,0.06371906,-0.062009823,-0.08020382,0.06696415,0.09217046,0.058113895,-0.08687964,-0.09121289,0.033798788,0.0044822395
